dateTime,gustPeak,humidity,precipitation,qfePressure,qffPressure,qnhPressure,sunshine,temperature,windDirection,windSpeed
2018-03-18 15:50:00,7.6,92,0.0,964.6,1003.6,1001.8,0.0,-1.1,298,3.6
2018-03-18 16:00:00,7.6,92,0.0,964.6,1003.6,1001.8,0.0,-1.0,307,4.3
2018-03-18 16:10:00,7.9,91,0.0,964.7,1003.7,1001.9,0.0,-1.0,308,4.0
2018-03-18 16:20:00,8.6,90,0.0,964.8,1003.8,1002.0,0.0,-0.9,308,4.7
2018-03-18 16:30:00,6.5,92,0.0,965.0,1004.0,1002.2,0.0,-1.0,302,3.6
2018-03-18 16:40:00,6.8,92,0.0,965.1,1004.1,1002.3,0.0,-0.9,309,3.6
2018-03-18 16:50:00,6.8,91,0.0,965.1,1004.1,1002.3,0.0,-0.9,300,4.0
2018-03-18 17:00:00,5.8,89,0.0,965.3,1004.3,1002.6,0.0,-0.7,307,4.0
2018-03-18 17:10:00,6.5,92,0.0,965.4,1004.4,1002.7,0.0,-0.9,298,3.2
2018-03-18 17:20:00,6.5,91,0.0,965.6,1004.6,1002.9,0.0,-0.9,301,3.2
2018-03-18 17:30:00,5.0,91,0.0,965.7,1004.7,1003.0,0.0,-0.8,291,2.9
2018-03-18 17:40:00,5.4,91,0.0,965.9,1004.9,1003.2,0.0,-0.8,288,3.2
2018-03-18 17:50:00,5.0,92,0.0,966.1,1005.1,1003.4,0.0,-1.0,286,2.9
2018-03-18 18:00:00,4.7,92,0.0,966.2,1005.2,1003.5,0.0,-0.9,287,2.5
2018-03-18 18:10:00,4.3,93,0.0,966.2,1005.2,1003.5,0.0,-0.9,258,2.5
2018-03-18 18:20:00,4.7,92,0.0,966.4,1005.4,1003.7,0.0,-0.9,261,2.9
2018-03-18 18:30:00,4.3,92,0.0,966.5,1005.5,1003.8,0.0,-0.9,259,2.5
2018-03-18 18:40:00,4.7,92,0.0,966.5,1005.5,1003.8,0.0,-0.8,269,2.5
2018-03-18 18:50:00,5.0,92,0.0,966.7,1005.8,1004.0,0.0,-0.9,272,2.9
2018-03-18 19:00:00,8.3,90,0.0,966.8,1005.9,1004.1,0.0,-0.9,281,3.2
2018-03-18 19:10:00,9.7,89,0.0,966.9,1006.0,1004.2,0.0,-0.9,278,5.8
2018-03-18 19:20:00,8.3,91,0.0,967.0,1006.1,1004.3,0.0,-1.1,282,3.6
2018-03-18 19:30:00,8.6,89,0.0,967.1,1006.2,1004.4,0.0,-1.1,301,4.0
2018-03-18 19:40:00,10.1,91,0.0,967.2,1006.3,1004.5,0.0,-1.3,293,5.0
2018-03-18 19:50:00,8.3,91,0.0,967.2,1006.3,1004.5,0.0,-1.3,300,2.5
2018-03-18 20:00:00,5.8,91,0.0,967.3,1006.4,1004.6,0.0,-1.3,292,2.5
2018-03-18 20:10:00,5.8,90,0.0,967.4,1006.5,1004.7,0.0,-1.3,305,3.6
2018-03-18 20:20:00,6.5,91,0.0,967.5,1006.7,1004.8,0.0,-1.4,304,3.2
2018-03-18 20:30:00,6.1,91,0.0,967.6,1006.8,1004.9,0.0,-1.4,301,2.2
2018-03-18 20:40:00,5.4,92,0.0,967.7,1006.9,1005.0,0.0,-1.5,301,3.2
2018-03-18 20:50:00,6.1,90,0.0,967.8,1007.0,1005.1,0.0,-1.4,310,2.2
2018-03-18 21:00:00,5.0,89,0.0,967.8,1007.0,1005.1,0.0,-1.3,285,2.2
2018-03-18 21:10:00,3.2,88,0.0,967.8,1007.0,1005.1,0.0,-1.3,299,1.8
2018-03-18 21:20:00,4.0,89,0.0,967.8,1007.0,1005.1,0.0,-1.3,287,2.2
2018-03-18 21:30:00,6.1,90,0.0,967.8,1007.0,1005.1,0.0,-1.4,293,3.6
2018-03-18 21:40:00,6.5,91,0.0,967.8,1007.0,1005.1,0.0,-1.5,283,3.2
2018-03-18 21:50:00,7.6,89,0.0,967.8,1007.0,1005.1,0.0,-1.4,278,4.7
2018-03-18 22:00:00,8.3,90,0.0,967.8,1007.0,1005.1,0.0,-1.4,280,4.3
2018-03-18 22:10:00,8.3,90,0.0,967.9,1007.1,1005.2,0.0,-1.5,288,4.3
2018-03-18 22:20:00,6.5,91,0.0,967.9,1007.1,1005.2,0.0,-1.6,281,2.5
2018-03-18 22:30:00,5.0,90,0.0,968.0,1007.2,1005.3,0.0,-1.5,287,2.2
2018-03-18 22:40:00,4.3,89,0.0,968.0,1007.2,1005.3,0.0,-1.4,273,2.2
2018-03-18 22:50:00,5.0,90,0.0,968.1,1007.3,1005.4,0.0,-1.5,275,3.2
2018-03-18 23:00:00,3.2,90,0.0,968.1,1007.3,1005.4,0.0,-1.5,266,1.1
2018-03-18 23:10:00,2.5,90,0.0,968.1,1007.3,1005.4,0.0,-1.4,184,1.4
2018-03-18 23:20:00,2.5,91,0.0,968.1,1007.3,1005.4,0.0,-1.6,172,1.4
2018-03-18 23:30:00,0.7,91,0.0,968.1,1007.3,1005.4,0.0,-1.6,0,0.0
2018-03-18 23:40:00,1.4,92,0.0,968.1,1007.3,1005.4,0.0,-1.6,233,1.1
2018-03-18 23:50:00,2.2,92,0.0,968.1,1007.3,1005.4,0.0,-1.6,241,1.1
2018-03-19 00:00:00,2.9,92,0.0,968.1,1007.3,1005.4,0.0,-1.5,277,1.1
2018-03-19 00:10:00,2.5,93,0.0,968.1,1007.3,1005.4,0.0,-1.6,268,1.4
2018-03-19 00:20:00,3.2,91,0.0,968.1,1007.3,1005.4,0.0,-1.5,270,1.4
2018-03-19 00:30:00,4.7,92,0.0,968.2,1007.4,1005.5,0.0,-1.5,303,2.9
2018-03-19 00:40:00,5.8,91,0.0,968.2,1007.4,1005.5,0.0,-1.5,312,4.0
2018-03-19 00:50:00,5.0,92,0.0,968.2,1007.4,1005.5,0.0,-1.5,313,2.9
2018-03-19 01:00:00,6.8,92,0.0,968.2,1007.4,1005.5,0.0,-1.4,304,4.7
2018-03-19 01:10:00,6.5,93,0.0,968.2,1007.4,1005.5,0.0,-1.5,302,3.6
2018-03-19 01:20:00,6.8,93,0.0,968.2,1007.4,1005.5,0.0,-1.6,302,4.7
2018-03-19 01:30:00,7.9,93,0.0,968.2,1007.4,1005.5,0.0,-1.5,303,5.0
2018-03-19 01:40:00,9.0,92,0.0,968.2,1007.4,1005.5,0.0,-1.4,297,5.0
2018-03-19 01:50:00,8.3,92,0.0,968.2,1007.4,1005.5,0.0,-1.5,306,5.0
2018-03-19 02:00:00,6.5,94,0.0,968.2,1007.4,1005.5,0.0,-1.6,308,3.6
2018-03-19 02:10:00,7.6,92,0.0,968.3,1007.5,1005.6,0.0,-1.6,307,4.7
2018-03-19 02:20:00,8.6,92,0.0,968.3,1007.5,1005.6,0.0,-1.5,303,4.3
2018-03-19 02:30:00,9.4,93,0.0,968.3,1007.5,1005.6,0.0,-1.7,306,5.8
2018-03-19 02:40:00,8.3,93,0.0,968.4,1007.6,1005.7,0.0,-1.7,309,5.0
2018-03-19 02:50:00,6.5,93,0.0,968.4,1007.6,1005.7,0.0,-1.7,310,3.6
2018-03-19 03:00:00,6.5,94,0.0,968.5,1007.7,1005.9,0.0,-1.7,305,4.3
2018-03-19 03:10:00,5.8,94,0.0,968.5,1007.8,1005.9,0.0,-1.9,315,2.9
2018-03-19 03:20:00,5.4,94,0.0,968.5,1007.8,1005.9,0.0,-1.8,301,2.9
2018-03-19 03:30:00,4.3,92,0.0,968.5,1007.7,1005.9,0.0,-1.5,289,2.2
2018-03-19 03:40:00,4.7,92,0.0,968.6,1007.8,1006.0,0.0,-1.6,275,2.5
2018-03-19 03:50:00,4.7,92,0.0,968.6,1007.8,1006.0,0.0,-1.6,294,2.2
2018-03-19 04:00:00,4.7,93,0.0,968.6,1007.9,1006.0,0.0,-1.7,297,2.9
2018-03-19 04:10:00,3.6,94,0.0,968.6,1007.9,1006.0,0.0,-1.8,293,1.4
2018-03-19 04:20:00,3.6,92,0.0,968.7,1008.0,1006.1,0.0,-1.7,306,1.8
2018-03-19 04:30:00,5.4,93,0.0,968.7,1007.9,1006.1,0.0,-1.6,271,2.9
2018-03-19 04:40:00,5.0,93,0.0,968.7,1008.0,1006.1,0.0,-1.7,279,1.8
2018-03-19 04:50:00,4.0,93,0.0,968.7,1007.9,1006.1,0.0,-1.6,295,2.2
2018-03-19 05:00:00,3.6,94,0.0,968.6,1007.9,1006.0,0.0,-1.8,321,2.2
2018-03-19 05:10:00,2.5,94,0.0,968.7,1008.0,1006.1,0.0,-1.8,299,1.4
2018-03-19 05:20:00,4.0,92,0.0,968.7,1007.9,1006.1,0.0,-1.6,298,2.5
2018-03-19 05:30:00,4.0,94,0.0,968.7,1008.0,1006.1,0.0,-1.7,310,2.9
2018-03-19 05:40:00,4.7,93,0.0,968.7,1008.0,1006.1,0.0,-1.7,288,2.5
2018-03-19 05:50:00,5.0,94,0.0,968.7,1008.0,1006.1,0.0,-1.7,304,3.2
2018-03-19 06:00:00,5.4,93,0.0,968.7,1007.9,1006.1,0.0,-1.6,294,3.2
2018-03-19 06:10:00,5.0,94,0.0,968.7,1008.0,1006.1,0.0,-1.7,284,3.2
2018-03-19 06:20:00,5.4,93,0.0,968.8,1008.0,1006.2,0.0,-1.6,261,2.9
2018-03-19 06:30:00,5.4,93,0.0,968.8,1008.1,1006.2,0.0,-1.7,260,3.6
2018-03-19 06:40:00,4.3,93,0.0,968.8,1008.0,1006.2,0.0,-1.6,271,2.5
2018-03-19 06:50:00,3.2,92,0.0,968.9,1008.1,1006.3,0.0,-1.6,267,1.8
2018-03-19 07:00:00,3.2,94,0.1,968.9,1008.1,1006.3,0.0,-1.6,277,1.4
2018-03-19 07:10:00,2.5,94,0.0,968.9,1008.1,1006.3,0.0,-1.6,318,1.4
2018-03-19 07:20:00,2.2,93,0.0,968.9,1008.1,1006.3,0.0,-1.5,300,1.1
2018-03-19 07:30:00,4.3,93,0.0,968.9,1008.1,1006.3,0.0,-1.4,302,2.2
2018-03-19 07:40:00,4.0,94,0.0,969.0,1008.2,1006.4,0.0,-1.4,305,2.2
2018-03-19 07:50:00,4.3,93,0.0,969.0,1008.2,1006.4,0.0,-1.3,310,2.9
2018-03-19 08:00:00,3.6,94,0.0,968.9,1008.1,1006.3,0.0,-1.2,324,2.2
2018-03-19 08:10:00,4.0,92,0.0,969.0,1008.2,1006.4,0.0,-1.0,282,1.8
2018-03-19 08:20:00,3.6,94,0.0,969.1,1008.3,1006.5,0.0,-1.0,286,1.8
2018-03-19 08:30:00,5.0,93,0.0,969.1,1008.3,1006.5,0.0,-0.9,301,2.5
2018-03-19 08:40:00,3.2,93,0.0,969.2,1008.3,1006.6,0.0,-0.8,313,1.8
2018-03-19 08:50:00,9.7,87,0.0,969.2,1008.2,1006.6,0.0,-0.1,62,3.6
2018-03-19 09:00:00,7.2,88,0.0,969.2,1008.3,1006.6,0.0,-0.2,59,4.3
2018-03-19 09:10:00,5.0,89,0.0,969.3,1008.4,1006.7,0.0,-0.2,349,2.2
2018-03-19 09:20:00,10.1,89,0.0,969.3,1008.3,1006.7,0.0,0.0,72,3.2
2018-03-19 09:30:00,11.5,89,0.0,969.2,1008.2,1006.6,0.0,0.0,77,6.1
2018-03-19 09:40:00,11.9,87,0.0,969.3,1008.3,1006.7,0.0,0.2,76,5.0
2018-03-19 09:50:00,9.4,86,0.0,969.4,1008.4,1006.8,0.0,0.2,58,4.7
2018-03-19 10:00:00,11.5,85,0.0,969.5,1008.5,1006.9,0.0,0.1,62,6.8
2018-03-19 10:10:00,11.2,86,0.0,969.5,1008.5,1006.9,0.0,0.1,59,6.5
2018-03-19 10:20:00,9.4,87,0.0,969.5,1008.5,1006.9,0.0,0.2,56,5.0
2018-03-19 10:30:00,8.3,80,0.0,969.6,1008.5,1007.0,0.0,0.6,44,4.3
2018-03-19 10:40:00,4.0,82,0.0,969.7,1008.7,1007.1,0.0,0.5,65,1.8
2018-03-19 10:50:00,5.8,87,0.0,969.7,1008.7,1007.1,0.0,0.6,351,2.5
2018-03-19 11:00:00,10.1,92,0.0,969.7,1008.7,1007.1,0.0,0.1,311,4.3
2018-03-19 11:10:00,11.9,92,0.0,969.8,1008.9,1007.2,0.0,-0.1,304,7.2
2018-03-19 11:20:00,9.7,92,0.0,969.8,1008.9,1007.2,0.0,-0.1,296,5.8
2018-03-19 11:30:00,11.9,91,0.0,969.7,1008.7,1007.1,0.0,0.1,297,6.1
2018-03-19 11:40:00,11.5,93,0.0,969.7,1008.7,1007.1,0.0,0.1,315,6.1
2018-03-19 11:50:00,10.4,91,0.0,969.7,1008.7,1007.1,0.0,0.0,299,5.8
2018-03-19 12:00:00,10.8,93,0.0,969.8,1008.8,1007.2,0.0,0.0,288,5.4
2018-03-19 12:10:00,8.6,91,0.0,969.8,1008.8,1007.2,0.0,0.3,327,3.6
2018-03-19 12:20:00,10.1,90,0.0,969.8,1008.8,1007.2,0.0,0.3,338,4.7
2018-03-19 12:30:00,9.7,89,0.0,969.8,1008.8,1007.2,0.0,0.3,354,4.7
2018-03-19 12:40:00,6.8,89,0.0,969.8,1008.8,1007.2,0.0,0.6,3,3.2
2018-03-19 12:50:00,10.1,88,0.0,969.7,1008.7,1007.1,0.0,0.5,335,5.0
2018-03-19 13:00:00,11.5,89,0.0,969.7,1008.7,1007.1,0.0,0.4,324,5.4
2018-03-19 13:10:00,9.4,91,0.0,969.8,1008.8,1007.2,0.0,0.4,328,4.3
2018-03-19 13:20:00,8.3,91,0.1,969.7,1008.7,1007.1,0.0,0.3,340,3.2
2018-03-19 13:30:00,10.1,90,0.0,969.7,1008.7,1007.1,0.0,0.4,330,5.4
2018-03-19 13:40:00,10.8,89,0.0,969.7,1008.7,1007.1,0.0,0.4,350,5.4
2018-03-19 13:50:00,10.4,91,0.0,969.7,1008.7,1007.1,0.0,0.3,332,5.4
2018-03-19 14:00:00,11.9,91,0.0,969.8,1008.8,1007.2,0.0,0.2,316,6.5
2018-03-19 14:10:00,10.4,92,0.0,969.8,1008.8,1007.2,0.0,0.2,321,5.8
2018-03-19 14:20:00,10.4,91,0.1,969.8,1008.8,1007.2,0.0,0.1,336,5.0
2018-03-19 14:30:00,9.0,90,0.0,969.7,1008.7,1007.1,0.0,0.2,334,4.3
2018-03-19 14:40:00,11.5,90,0.0,969.7,1008.7,1007.1,0.0,0.1,323,5.4
2018-03-19 14:50:00,11.9,90,0.0,969.8,1008.8,1007.2,0.0,0.1,321,6.1
2018-03-19 15:00:00,9.4,90,0.0,969.8,1008.8,1007.2,0.0,0.1,332,5.0
2018-03-19 15:10:00,10.1,89,0.0,969.8,1008.8,1007.2,0.0,0.2,339,5.8
2018-03-19 15:20:00,11.2,90,0.0,969.8,1008.8,1007.2,0.0,0.1,322,5.8
2018-03-19 15:30:00,10.1,90,0.0,969.8,1008.8,1007.2,0.0,0.1,324,5.8
2018-03-19 15:40:00,10.4,88,0.0,969.8,1008.8,1007.2,0.0,0.2,318,5.4
2018-03-19 15:50:00,11.5,90,0.0,969.8,1008.8,1007.2,0.0,0.1,315,5.8
2018-03-19 16:00:00,8.3,90,0.0,969.8,1008.8,1007.2,0.0,0.2,333,4.3
2018-03-19 16:10:00,8.3,90,0.0,969.8,1008.8,1007.2,0.0,0.2,308,4.0
2018-03-19 16:20:00,10.1,90,0.0,969.8,1008.8,1007.2,0.0,0.1,311,6.1
2018-03-19 16:30:00,8.6,91,0.0,969.9,1008.9,1007.3,0.0,0.2,315,5.0
2018-03-19 16:40:00,9.4,91,0.0,970.0,1009.0,1007.4,0.0,0.1,311,5.4
2018-03-19 16:50:00,9.0,90,0.0,970.0,1009.0,1007.4,0.0,0.2,320,5.8
2018-03-19 17:00:00,9.4,90,0.0,970.1,1009.1,1007.5,0.0,0.2,312,5.0
2018-03-19 17:10:00,10.8,91,0.0,970.2,1009.2,1007.6,0.0,0.2,305,6.1
2018-03-19 17:20:00,10.4,90,0.0,970.3,1009.3,1007.7,0.0,0.2,306,6.8
2018-03-19 17:30:00,10.1,90,0.0,970.4,1009.4,1007.8,0.0,0.2,308,6.5
2018-03-19 17:40:00,8.3,92,0.0,970.5,1009.6,1007.9,0.0,0.1,310,5.4
2018-03-19 17:50:00,9.7,91,0.0,970.6,1009.7,1008.0,0.0,0.0,305,5.8
2018-03-19 18:00:00,8.3,92,0.0,970.7,1009.8,1008.1,0.0,0.1,302,4.3
2018-03-19 18:10:00,9.4,90,0.0,970.8,1009.8,1008.2,0.0,0.3,302,5.8
2018-03-19 18:20:00,9.0,91,0.0,970.9,1010.0,1008.3,0.0,0.1,300,5.4
2018-03-19 18:30:00,6.1,91,0.0,971.1,1010.2,1008.5,0.0,0.1,295,2.9
2018-03-19 18:40:00,6.5,92,0.0,971.2,1010.3,1008.6,0.0,0.2,295,2.9
2018-03-19 18:50:00,6.5,92,0.0,971.2,1010.3,1008.6,0.0,0.2,293,2.5
2018-03-19 19:00:00,3.2,93,0.0,971.2,1010.3,1008.6,0.0,0.1,277,1.8
2018-03-19 19:10:00,4.3,93,0.0,971.3,1010.4,1008.7,0.0,0.1,277,2.2
2018-03-19 19:20:00,5.0,92,0.0,971.4,1010.5,1008.8,0.0,0.2,261,3.2
2018-03-19 19:30:00,4.7,92,0.0,971.4,1010.5,1008.8,0.0,0.2,256,2.5
2018-03-19 19:40:00,5.0,93,0.0,971.5,1010.6,1008.9,0.0,0.2,226,3.6
2018-03-19 19:50:00,6.5,92,0.0,971.5,1010.6,1008.9,0.0,0.2,268,3.2
2018-03-19 20:00:00,5.8,94,0.0,971.6,1010.7,1009.0,0.0,0.2,296,2.5
2018-03-19 20:10:00,2.5,95,0.0,971.6,1010.7,1009.0,0.0,0.1,281,1.1
2018-03-19 20:20:00,2.9,93,0.0,971.7,1010.8,1009.2,0.0,0.3,264,1.8
2018-03-19 20:30:00,4.0,94,0.0,971.7,1010.8,1009.2,0.0,0.2,249,2.5
2018-03-19 20:40:00,6.5,93,0.0,971.7,1010.8,1009.2,0.0,0.3,239,2.2
2018-03-19 20:50:00,11.9,93,0.0,971.7,1010.8,1009.2,0.0,0.1,281,4.7
2018-03-19 21:00:00,9.7,92,0.0,971.7,1010.8,1009.2,0.0,-0.1,302,4.7
2018-03-19 21:10:00,10.1,90,0.0,971.7,1010.8,1009.2,0.0,-0.1,293,5.8
2018-03-19 21:20:00,6.5,93,0.0,971.8,1011.0,1009.3,0.0,-0.3,286,3.6
2018-03-19 21:30:00,10.8,93,0.0,971.8,1011.0,1009.3,0.0,-0.3,298,6.1
2018-03-19 21:40:00,9.4,91,0.0,971.8,1011.0,1009.3,0.0,-0.3,291,4.7
2018-03-19 21:50:00,9.4,91,0.0,971.8,1011.0,1009.3,0.0,-0.5,287,4.7
2018-03-19 22:00:00,9.7,90,0.0,971.8,1011.0,1009.3,0.0,-0.3,296,5.0
2018-03-19 22:10:00,9.0,91,0.0,971.8,1011.0,1009.3,0.0,-0.5,292,4.7
2018-03-19 22:20:00,10.1,90,0.0,971.8,1011.0,1009.3,0.0,-0.6,300,6.5
2018-03-19 22:30:00,11.2,89,0.0,971.9,1011.1,1009.4,0.0,-0.6,303,6.5
2018-03-19 22:40:00,10.4,87,0.0,971.9,1011.1,1009.4,0.0,-0.5,329,4.7
2018-03-19 22:50:00,11.5,89,0.0,971.9,1011.1,1009.4,0.0,-0.6,329,5.8
2018-03-19 23:00:00,11.2,90,0.0,971.9,1011.1,1009.4,0.0,-0.6,332,5.0
2018-03-19 23:10:00,9.7,91,0.0,971.9,1011.1,1009.4,0.0,-0.7,338,5.0
2018-03-19 23:20:00,8.3,90,0.0,971.9,1011.2,1009.4,0.0,-0.9,332,3.2
2018-03-19 23:30:00,8.6,89,0.0,971.9,1011.2,1009.4,0.0,-0.8,335,3.6
2018-03-19 23:40:00,9.0,89,0.0,972.0,1011.3,1009.5,0.0,-0.9,308,6.1
2018-03-19 23:50:00,8.3,89,0.0,971.9,1011.2,1009.4,0.0,-0.9,315,4.7
2018-03-20 00:00:00,10.1,90,0.0,971.9,1011.2,1009.4,0.0,-0.9,329,5.4
2018-03-20 00:10:00,10.1,92,0.0,971.9,1011.2,1009.4,0.0,-1.0,321,6.1
2018-03-20 00:20:00,8.3,91,0.0,971.9,1011.2,1009.4,0.0,-0.9,316,4.3
2018-03-20 00:30:00,9.4,91,0.0,971.9,1011.2,1009.4,0.0,-1.0,289,3.6
2018-03-20 00:40:00,9.7,91,0.0,972.1,1011.4,1009.6,0.0,-1.0,310,5.4
2018-03-20 00:50:00,8.6,90,0.0,972.1,1011.4,1009.6,0.0,-1.0,303,4.7
2018-03-20 01:00:00,11.5,89,0.0,972.2,1011.5,1009.7,0.0,-1.0,305,6.8
2018-03-20 01:10:00,9.7,90,0.0,972.2,1011.5,1009.7,0.0,-1.1,301,5.0
2018-03-20 01:20:00,8.3,89,0.0,972.2,1011.5,1009.7,0.0,-1.0,283,4.0
2018-03-20 01:30:00,11.2,89,0.0,972.2,1011.5,1009.7,0.0,-1.0,306,6.5
2018-03-20 01:40:00,9.7,90,0.0,972.2,1011.5,1009.7,0.0,-1.1,294,4.7
2018-03-20 01:50:00,8.3,90,0.0,972.3,1011.6,1009.8,0.0,-1.0,303,5.4
2018-03-20 02:00:00,10.8,89,0.0,972.3,1011.6,1009.8,0.0,-1.0,309,5.8
2018-03-20 02:10:00,11.9,91,0.0,972.3,1011.6,1009.8,0.0,-1.1,301,6.5
2018-03-20 02:20:00,11.2,92,0.0,972.3,1011.6,1009.8,0.0,-1.1,306,6.1
2018-03-20 02:30:00,11.2,92,0.0,972.3,1011.6,1009.8,0.0,-1.1,313,6.5
2018-03-20 02:30:00,11.2,92,0.0,972.3,1011.6,1009.8,0.0,-1.1,313,6.5
2018-03-20 02:50:00,12.2,94,0.0,972.4,1011.7,1009.9,0.0,-1.3,313,5.4
2018-03-20 03:00:00,7.2,94,0.0,972.5,1011.8,1010.0,0.0,-1.2,307,4.3
2018-03-20 03:10:00,10.1,93,0.0,972.5,1011.8,1010.0,0.0,-1.2,305,5.0
2018-03-20 03:20:00,11.2,93,0.0,972.6,1012.0,1010.1,0.0,-1.3,299,6.5
2018-03-20 03:20:00,11.2,93,0.0,972.6,1012.0,1010.1,0.0,-1.3,299,6.5
2018-03-20 03:30:00,11.9,91,0.0,972.7,1012.1,1010.2,0.0,-1.4,309,7.9
2018-03-20 03:50:00,11.9,88,0.0,972.9,1012.3,1010.4,0.0,-1.5,307,5.4
2018-03-20 04:00:00,10.1,86,0.0,973.0,1012.4,1010.5,0.0,-1.5,310,6.1
2018-03-20 04:10:00,10.4,85,0.0,973.1,1012.5,1010.6,0.0,-1.4,310,6.5
2018-03-20 04:20:00,12.6,85,0.0,973.2,1012.6,1010.7,0.0,-1.4,305,7.2
2018-03-20 04:20:00,12.6,85,0.0,973.2,1012.6,1010.7,0.0,-1.4,305,7.2
2018-03-20 04:20:00,12.6,85,0.0,973.2,1012.6,1010.7,0.0,-1.4,305,7.2
2018-03-20 04:50:00,9.7,85,0.0,973.5,1012.9,1011.0,0.0,-1.4,302,5.8
2018-03-20 05:00:00,10.8,86,0.0,973.5,1012.9,1011.0,0.0,-1.5,307,6.5
2018-03-20 05:10:00,11.2,85,0.0,973.7,1013.1,1011.2,0.0,-1.4,309,7.2
2018-03-20 05:20:00,10.1,83,0.0,973.7,1013.1,1011.2,0.0,-1.4,305,6.5
2018-03-20 05:20:00,10.1,83,0.0,973.7,1013.1,1011.2,0.0,-1.4,305,6.5
2018-03-20 05:30:00,7.2,85,0.0,973.8,1013.2,1011.3,0.0,-1.3,300,4.3
2018-03-20 05:50:00,10.8,84,0.0,974.1,1013.5,1011.6,0.0,-1.5,308,6.5
2018-03-20 06:00:00,9.0,84,0.0,974.3,1013.7,1011.8,0.0,-1.4,305,5.0
2018-03-20 06:10:00,13.7,83,0.0,974.4,1013.8,1011.9,0.0,-1.4,310,6.5
2018-03-20 06:20:00,12.2,83,0.0,974.5,1013.9,1012.0,0.0,-1.4,310,6.5
2018-03-20 06:20:00,12.2,83,0.0,974.5,1013.9,1012.0,0.0,-1.4,310,6.5
2018-03-20 06:30:00,16.2,82,0.0,974.6,1014.1,1012.1,0.0,-1.5,297,7.9
2018-03-20 06:50:00,15.8,84,0.0,975.1,1014.6,1012.7,0.0,-1.8,306,10.1
2018-03-20 07:00:00,17.3,84,0.0,975.2,1014.7,1012.8,0.0,-1.8,307,9.4
2018-03-20 07:10:00,19.4,84,0.0,975.4,1015.0,1013.0,0.0,-1.9,304,10.4
2018-03-20 07:20:00,14.0,83,0.0,975.6,1015.2,1013.2,0.0,-1.9,304,7.9
2018-03-20 07:20:00,14.0,83,0.0,975.6,1015.2,1013.2,0.0,-1.9,304,7.9
2018-03-20 07:20:00,14.0,83,0.0,975.6,1015.2,1013.2,0.0,-1.9,304,7.9
2018-03-20 07:50:00,20.2,82,0.0,976.0,1015.6,1013.6,0.0,-2.0,316,10.8
2018-03-20 08:00:00,20.5,82,0.0,976.2,1015.8,1013.8,0.0,-2.1,331,9.7
2018-03-20 08:10:00,21.2,80,0.0,976.3,1015.9,1013.9,0.0,-2.2,318,11.9
2018-03-20 08:10:00,21.2,80,0.0,976.3,1015.9,1013.9,0.0,-2.2,318,11.9
2018-03-20 08:20:00,17.3,80,0.0,976.5,1016.1,1014.1,0.0,-2.0,312,9.7
2018-03-20 08:20:00,17.3,80,0.0,976.5,1016.1,1014.1,0.0,-2.0,312,9.7
2018-03-20 08:20:00,17.3,80,0.0,976.5,1016.1,1014.1,0.0,-2.0,312,9.7
2018-03-20 09:00:00,18.4,78,0.0,976.9,1016.5,1014.5,0.0,-1.5,317,10.1
2018-03-20 09:10:00,19.1,78,0.0,977.0,1016.5,1014.6,0.0,-1.4,342,7.9
2018-03-20 09:20:00,15.5,77,0.0,977.0,1016.5,1014.6,0.0,-1.4,325,7.9
2018-03-20 09:30:00,17.6,77,0.0,977.2,1016.8,1014.8,0.0,-1.4,335,9.0
2018-03-20 09:40:00,21.6,76,0.0,977.2,1016.7,1014.8,0.0,-1.3,322,8.3
2018-03-20 09:50:00,14.8,76,0.0,977.3,1016.8,1014.9,0.0,-1.0,328,7.2
2018-03-20 10:00:00,23.8,75,0.0,977.4,1016.9,1015.0,0.0,-0.9,349,11.9
2018-03-20 10:10:00,18.0,74,0.0,977.4,1016.9,1015.0,0.0,-1.1,329,9.4
2018-03-20 10:20:00,22.3,73,0.0,977.5,1017.0,1015.1,0.0,-0.8,332,8.3
2018-03-20 10:30:00,17.3,75,0.0,977.6,1017.1,1015.2,0.0,-0.7,323,7.9
2018-03-20 10:40:00,15.8,74,0.0,977.7,1017.2,1015.3,0.0,-0.6,309,8.3
2018-03-20 10:50:00,15.5,72,0.0,977.7,1017.1,1015.3,0.0,-0.4,310,8.3
2018-03-20 11:00:00,14.8,71,0.0,977.8,1017.2,1015.4,0.0,-0.4,349,7.6
2018-03-20 11:10:00,14.4,70,0.0,977.8,1017.2,1015.4,0.0,-0.4,320,7.2
2018-03-20 11:20:00,14.4,69,0.0,977.8,1017.2,1015.4,0.0,-0.2,301,5.4
2018-03-20 11:30:00,9.0,68,0.0,977.9,1017.3,1015.5,0.0,-0.1,293,4.7
2018-03-20 11:40:00,11.2,66,0.0,978.0,1017.4,1015.6,0.0,0.1,292,4.7
2018-03-20 11:50:00,6.5,64,0.0,978.0,1017.3,1015.6,0.0,0.4,271,3.6
2018-03-20 12:00:00,5.0,67,0.0,978.0,1017.3,1015.6,6.0,0.7,218,2.9
2018-03-20 12:10:00,8.3,65,0.0,978.0,1017.2,1015.6,10.0,1.1,197,5.0
2018-03-20 12:20:00,7.6,68,0.0,978.0,1017.2,1015.6,10.0,1.4,201,4.0
2018-03-20 12:30:00,7.9,67,0.0,978.1,1017.3,1015.8,7.0,1.4,189,4.7
